Date,Stock,Close
2020-07-07,MSFT,150.00599670410156
2020-07-08,MSFT,154.0554962158203
2020-07-09,MSFT,159.13150024414062
2020-07-10,MSFT,160.0
2020-07-13,MSFT,155.1999969482422
2020-07-14,MSFT,154.1999969482422
2020-07-15,MSFT,150.44349670410156
2020-07-16,MSFT,149.9949951171875
2020-07-17,MSFT,148.09849548339844
2020-07-20,MSFT,159.8419952392578
2020-07-21,MSFT,156.9145050048828
2020-07-22,MSFT,154.99549865722656
2020-07-23,MSFT,149.32749938964844
2020-07-24,MSFT,150.44549560546875
2020-07-27,MSFT,152.760498046875
2020-07-28,MSFT,150.01649475097656
2020-07-29,MSFT,151.67649841308594
2020-07-30,MSFT,152.593994140625
2020-07-31,MSFT,158.23399353027344
2020-08-03,MSFT,155.59449768066406
2020-08-04,MSFT,156.94149780273438
2020-08-05,MSFT,160.25149536132812
2020-08-06,MSFT,161.25
2020-08-07,MSFT,158.3730010986328
2020-08-10,MSFT,157.4080047607422
2020-08-11,MSFT,154.0334930419922
2020-08-12,MSFT,158.11199951171875
2020-08-13,MSFT,158.05099487304688
2020-08-14,MSFT,157.4010009765625
2020-08-17,MSFT,159.12049865722656
2020-08-18,MSFT,165.62449645996094
2020-08-19,MSFT,163.0240020751953
2020-08-20,MSFT,164.86849975585938
2020-08-21,MSFT,164.23599243164062
2020-08-24,MSFT,165.3730010986328
2020-08-25,MSFT,167.32449340820312
2020-08-26,MSFT,172.09249877929688
2020-08-27,MSFT,170.0
2020-08-28,MSFT,170.08999633789062
2020-08-31,MSFT,172.54800415039062
2020-09-01,MSFT,174.95599365234375
2020-09-02,MSFT,176.57249450683594
2020-09-03,MSFT,168.39999389648438
2020-09-04,MSFT,164.7310028076172
2020-09-08,MSFT,157.49200439453125
2020-09-09,MSFT,163.4304962158203
2020-09-10,MSFT,158.7554931640625
2020-09-11,MSFT,155.81100463867188
2020-09-14,MSFT,155.14849853515625
2020-09-15,MSFT,157.80650329589844
2020-09-16,MSFT,153.90499877929688
2020-09-17,MSFT,150.43649291992188
2020-09-18,MSFT,147.74549865722656
2020-09-21,MSFT,148.02349853515625
2020-09-22,MSFT,156.44949340820312
2020-09-23,MSFT,149.9929962158203
2020-09-24,MSFT,150.989501953125
2020-09-25,MSFT,154.75650024414062
2020-09-28,MSFT,158.70249938964844
2020-09-29,MSFT,157.24400329589844
2020-09-30,MSFT,157.43649291992188
2020-10-01,MSFT,161.06300354003906
2020-10-02,MSFT,156.25
2020-10-05,MSFT,159.9600067138672
2020-10-06,MSFT,154.9980010986328
2020-10-07,MSFT,159.7845001220703
2020-10-08,MSFT,159.52749633789062
2020-10-09,MSFT,164.33250427246094
2020-10-12,MSFT,172.14649963378906
2020-10-13,MSFT,172.18150329589844
2020-10-14,MSFT,168.1855010986328
2020-10-15,MSFT,166.9324951171875
2020-10-16,MSFT,163.635498046875
2020-10-19,MSFT,160.36050415039062
2020-10-20,MSFT,160.85049438476562
2020-10-21,MSFT,159.2469940185547
2020-10-22,MSFT,158.82000732421875
2020-10-23,MSFT,160.22000122070312
2020-10-26,MSFT,160.3520050048828
2020-10-27,MSFT,164.31649780273438
2020-10-28,MSFT,158.13900756835938
2020-10-29,MSFT,160.55050659179688
2020-10-30,MSFT,151.8074951171875
2020-11-02,MSFT,150.2239990234375
2020-11-03,MSFT,152.42050170898438
2020-11-04,MSFT,162.05799865722656
2020-11-05,MSFT,166.10000610351562
2020-11-06,MSFT,165.56849670410156
2020-11-09,MSFT,157.18699645996094
2020-11-10,MSFT,151.75100708007812
2020-11-11,MSFT,156.8695068359375
2020-11-12,MSFT,155.51400756835938
2020-11-13,MSFT,156.4405059814453
2020-11-16,MSFT,156.55299377441406
2020-11-17,MSFT,156.7830047607422
2020-11-18,MSFT,155.2729949951172
2020-11-19,MSFT,155.8509979248047
2020-11-20,MSFT,154.97000122070312
2020-11-23,MSFT,154.91949462890625
2020-11-24,MSFT,155.9029998779297
2020-11-25,MSFT,159.2534942626953
2020-11-27,MSFT,159.76699829101562
2020-11-30,MSFT,158.40199279785156
2020-12-01,MSFT,161.00399780273438
2020-12-02,MSFT,160.17649841308594
2020-12-03,MSFT,159.3365020751953
2020-12-04,MSFT,158.12899780273438
2020-12-07,MSFT,157.89999389648438
2020-12-08,MSFT,158.864501953125
2020-12-09,MSFT,155.2100067138672
2020-12-10,MSFT,155.07449340820312
2020-12-11,MSFT,155.8209991455078
2020-12-14,MSFT,157.84849548339844
2020-12-15,MSFT,158.25599670410156
2020-12-16,MSFT,162.04800415039062
2020-12-17,MSFT,161.8040008544922
2020-12-18,MSFT,160.08250427246094
2020-12-21,MSFT,160.3090057373047
2020-12-22,MSFT,160.3260040283203
2020-12-23,MSFT,159.2635040283203
2020-12-24,MSFT,158.63450622558594
2020-12-28,MSFT,164.197998046875
2020-12-29,MSFT,166.10000610351562
2020-12-30,MSFT,164.29249572753906
2020-12-31,MSFT,162.84649658203125
2021-01-04,MSFT,159.3314971923828
2021-01-05,MSFT,160.92550659179688
2021-01-06,MSFT,156.91900634765625
2021-01-07,MSFT,158.10800170898438
2021-01-08,MSFT,159.13499450683594
2021-01-11,MSFT,155.7104949951172
2021-01-12,MSFT,156.04150390625
2021-01-13,MSFT,158.29449462890625
2021-01-14,MSFT,156.37350463867188
2021-01-15,MSFT,155.21249389648438
2021-01-19,MSFT,156.03799438476562
2021-01-20,MSFT,163.16900634765625
2021-01-21,MSFT,165.34950256347656
2021-01-22,MSFT,164.6114959716797
2021-01-25,MSFT,164.6999969482422
2021-01-26,MSFT,166.30650329589844
2021-01-27,MSFT,161.62899780273438
2021-01-28,MSFT,161.88099670410156
2021-01-29,MSFT,160.30999755859375
2021-02-01,MSFT,167.1439971923828
2021-02-02,MSFT,169.0
2021-02-03,MSFT,165.62649536132812
2021-02-04,MSFT,166.5500030517578
2021-02-05,MSFT,167.6074981689453
2021-02-08,MSFT,166.14700317382812
2021-02-09,MSFT,165.25
2021-02-10,MSFT,164.32899475097656
2021-02-11,MSFT,163.10650634765625
2021-02-12,MSFT,163.885498046875
2021-02-16,MSFT,163.44749450683594
2021-02-17,MSFT,165.4320068359375
2021-02-18,MSFT,166.4114990234375
2021-02-19,MSFT,162.4949951171875
2021-02-22,MSFT,159.03700256347656
2021-02-23,MSFT,159.72500610351562
2021-02-24,MSFT,157.97650146484375
2021-02-25,MSFT,152.85800170898438
2021-02-26,MSFT,154.64649963378906
2021-03-01,MSFT,157.3070068359375
2021-03-02,MSFT,154.72650146484375
2021-03-03,MSFT,150.25
2021-03-04,MSFT,148.8784942626953
2021-03-05,MSFT,150.0229949951172
2021-03-08,MSFT,147.59750366210938
2021-03-09,MSFT,153.1425018310547
2021-03-10,MSFT,152.8820037841797
2021-03-11,MSFT,155.67950439453125
2021-03-12,MSFT,154.47450256347656
2021-03-15,MSFT,154.08399963378906
2021-03-16,MSFT,154.59300231933594
2021-03-17,MSFT,156.7864990234375
2021-03-18,MSFT,151.39950561523438
2021-03-19,MSFT,153.7480010986328
2021-03-22,MSFT,155.5435028076172
2021-03-23,MSFT,156.875
2021-03-24,MSFT,154.35350036621094
2021-03-25,MSFT,152.31300354003906
2021-03-26,MSFT,152.60150146484375
2021-03-29,MSFT,153.7864990234375
2021-03-30,MSFT,152.76449584960938
2021-03-31,MSFT,154.70399475097656
2021-04-01,MSFT,158.0500030517578
2021-04-05,MSFT,161.3365020751953
2021-04-06,MSFT,161.1909942626953
2021-04-07,MSFT,163.96949768066406
2021-04-08,MSFT,164.96499633789062
2021-04-09,MSFT,168.61000061035156
2021-04-12,MSFT,168.96949768066406
2021-04-13,MSFT,170.0
2021-04-14,MSFT,166.64999389648438
2021-04-15,MSFT,168.95449829101562
2021-04-16,MSFT,169.9720001220703
2021-04-19,MSFT,168.60049438476562
2021-04-20,MSFT,166.7344970703125
2021-04-21,MSFT,168.1009979248047
2021-04-22,MSFT,165.45199584960938
2021-04-23,MSFT,167.04400634765625
2021-04-26,MSFT,170.4499969482422
2021-04-27,MSFT,170.8715057373047
2021-04-28,MSFT,172.9250030517578
2021-04-29,MSFT,173.5655059814453
2021-04-30,MSFT,173.37100219726562
2021-05-03,MSFT,169.32449340820312
2021-05-04,MSFT,165.593505859375
2021-05-05,MSFT,163.52699279785156
2021-05-06,MSFT,165.31849670410156
2021-05-07,MSFT,164.58050537109375
2021-05-10,MSFT,159.52450561523438
2021-05-11,MSFT,161.19549560546875
2021-05-12,MSFT,157.5970001220703
2021-05-13,MSFT,158.07350158691406
2021-05-14,MSFT,161.14500427246094
2021-05-17,MSFT,163.51950073242188
2021-05-18,MSFT,161.61399841308594
2021-05-19,MSFT,161.58999633789062
2021-05-20,MSFT,162.38400268554688
2021-05-21,MSFT,160.1540069580078
2021-05-24,MSFT,162.24949645996094
2021-05-25,MSFT,162.95249938964844
2021-05-26,MSFT,163.25799560546875
2021-05-27,MSFT,161.5054931640625
2021-05-28,MSFT,161.15350341796875
2021-06-01,MSFT,160.9324951171875
2021-06-02,MSFT,161.69949340820312
2021-06-03,MSFT,159.35049438476562
2021-06-04,MSFT,160.31100463867188
2021-06-07,MSFT,159.90049743652344
2021-06-08,MSFT,163.20550537109375
2021-06-09,MSFT,164.0574951171875
2021-06-10,MSFT,167.4824981689453
2021-06-11,MSFT,167.3415069580078
2021-06-14,MSFT,169.19349670410156
2021-06-15,MSFT,169.156494140625
2021-06-16,MSFT,170.7624969482422
2021-06-17,MSFT,174.46200561523438
2021-06-18,MSFT,174.34500122070312
2021-06-21,MSFT,172.697998046875
2021-06-22,MSFT,175.27200317382812
2021-06-23,MSFT,175.1909942626953
2021-06-24,MSFT,172.45399475097656
2021-06-25,MSFT,170.072998046875
2021-06-28,MSFT,172.1945037841797
2021-06-29,MSFT,172.40699768066406
2021-06-30,MSFT,172.00799560546875
2021-07-01,MSFT,171.64849853515625
2021-07-02,MSFT,175.5489959716797
2021-07-06,MSFT,183.78700256347656
2021-07-07,MSFT,184.82899475097656
2021-07-08,MSFT,186.57049560546875
2021-07-09,MSFT,185.9669952392578
2021-07-12,MSFT,185.92750549316406
2021-07-13,MSFT,183.8679962158203
2021-07-14,MSFT,184.08399963378906
2021-07-15,MSFT,181.55999755859375
2021-07-16,MSFT,178.68150329589844
2021-07-19,MSFT,177.47950744628906
2021-07-20,MSFT,178.6595001220703
2021-07-21,MSFT,179.25999450683594
2021-07-22,MSFT,181.90150451660156
2021-07-23,MSFT,182.83200073242188
2021-07-26,MSFT,184.99099731445312
2021-07-27,MSFT,181.3195037841797
2021-07-28,MSFT,181.51600646972656
2021-07-29,MSFT,179.99600219726562
2021-07-30,MSFT,166.37950134277344
2021-08-02,MSFT,166.57400512695312
2021-08-03,MSFT,168.31199645996094
2021-08-04,MSFT,167.73599243164062
2021-08-05,MSFT,168.79949951171875
2021-08-06,MSFT,167.2469940185547
2021-08-09,MSFT,167.093505859375
2021-08-10,MSFT,166.03399658203125
2021-08-11,MSFT,164.60549926757812
2021-08-12,MSFT,165.1750030517578
2021-08-13,MSFT,164.69850158691406
2021-08-16,MSFT,164.94949340820312
2021-08-17,MSFT,162.09800720214844
2021-08-18,MSFT,160.06100463867188
2021-08-19,MSFT,159.3874969482422
2021-08-20,MSFT,159.99749755859375
2021-08-23,MSFT,163.2935028076172
2021-08-24,MSFT,165.28900146484375
2021-08-25,MSFT,164.95899963378906
2021-08-26,MSFT,165.8000030517578
2021-08-27,MSFT,167.48150634765625
2021-08-30,MSFT,171.07850646972656
2021-08-31,MSFT,173.5395050048828
2021-09-01,MSFT,173.9499969482422
2021-09-02,MSFT,173.156005859375
2021-09-03,MSFT,173.90249633789062
2021-09-07,MSFT,175.46449279785156
2021-09-08,MSFT,176.27499389648438
2021-09-09,MSFT,174.20799255371094
2021-09-10,MSFT,173.45750427246094
2021-09-13,MSFT,172.85850524902344
2021-09-14,MSFT,172.5
2021-09-15,MSFT,173.7895050048828
2021-09-16,MSFT,174.41200256347656
2021-09-17,MSFT,173.12600708007812
2021-09-20,MSFT,167.7864990234375
2021-09-21,MSFT,167.18150329589844
2021-09-22,MSFT,169.00250244140625
2021-09-23,MSFT,170.8000030517578
2021-09-24,MSFT,171.2760009765625
2021-09-27,MSFT,170.2899932861328
2021-09-28,MSFT,165.79800415039062
2021-09-29,MSFT,165.05599975585938
2021-09-30,MSFT,164.2519989013672
2021-10-01,MSFT,164.16299438476562
2021-10-04,MSFT,159.48899841308594
2021-10-05,MSFT,161.0500030517578
2021-10-06,MSFT,163.10049438476562
2021-10-07,MSFT,165.1215057373047
2021-10-08,MSFT,164.43099975585938
2021-10-11,MSFT,162.31500244140625
2021-10-12,MSFT,162.3665008544922
2021-10-13,MSFT,164.21400451660156
2021-10-14,MSFT,164.9929962158203
2021-10-15,MSFT,170.4510040283203
2021-10-18,MSFT,172.33700561523438
2021-10-19,MSFT,172.20750427246094
2021-10-20,MSFT,170.7530059814453
2021-10-21,MSFT,171.75050354003906
2021-10-22,MSFT,166.77749633789062
2021-10-25,MSFT,166.01849365234375
2021-10-26,MSFT,168.80349731445312
2021-10-27,MSFT,169.62449645996094
2021-10-28,MSFT,172.32850646972656
2021-10-29,MSFT,168.6215057373047
2021-11-01,MSFT,165.90550231933594
2021-11-02,MSFT,165.6374969482422
2021-11-03,MSFT,169.1999969482422
2021-11-04,MSFT,173.85000610351562
2021-11-05,MSFT,175.94949340820312
2021-11-08,MSFT,174.44900512695312
2021-11-09,MSFT,178.81149291992188
2021-11-10,MSFT,174.1024932861328
2021-11-11,MSFT,173.625
2021-11-12,MSFT,176.25750732421875
2021-11-15,MSFT,177.28399658203125
2021-11-16,MSFT,177.03500366210938
2021-11-17,MSFT,177.4499969482422
2021-11-18,MSFT,184.80299377441406
2021-11-19,MSFT,183.82850646972656
2021-11-22,MSFT,178.6284942626953
2021-11-23,MSFT,179.0019989013672
2021-11-24,MSFT,179.02049255371094
2021-11-26,MSFT,175.22799682617188
2021-11-29,MSFT,178.07850646972656
2021-11-30,MSFT,175.35350036621094
2021-12-01,MSFT,172.18600463867188
2021-12-02,MSFT,171.8679962158203
2021-12-03,MSFT,169.489501953125
2021-12-06,MSFT,171.36849975585938
2021-12-07,MSFT,176.1645050048828
2021-12-08,MSFT,176.1580047607422
2021-12-09,MSFT,174.17100524902344
2021-12-10,MSFT,172.21200561523438
2021-12-13,MSFT,169.5675048828125
2021-12-14,MSFT,169.0915069580078
2021-12-15,MSFT,173.31500244140625
2021-12-16,MSFT,168.87100219726562
2021-12-17,MSFT,170.0175018310547
2021-12-20,MSFT,167.07899475097656
2021-12-21,MSFT,170.41700744628906
2021-12-22,MSFT,171.03700256347656
2021-12-23,MSFT,171.06849670410156
2021-12-27,MSFT,169.66949462890625
2021-12-28,MSFT,170.66099548339844
2021-12-29,MSFT,169.2010040283203
2021-12-30,MSFT,168.64450073242188
2021-12-31,MSFT,166.7169952392578
2022-01-03,MSFT,170.4044952392578
2022-01-04,MSFT,167.52200317382812
2022-01-05,MSFT,164.35699462890625
2022-01-06,MSFT,163.25399780273438
2022-01-07,MSFT,162.5540008544922
2022-01-10,MSFT,161.48599243164062
2022-01-11,MSFT,165.36199951171875
2022-01-12,MSFT,165.20700073242188
2022-01-13,MSFT,161.21400451660156
2022-01-14,MSFT,162.13800048828125
2022-01-18,MSFT,158.91749572753906
2022-01-19,MSFT,156.2989959716797
2022-01-20,MSFT,151.66749572753906
2022-01-21,MSFT,142.64300537109375
2022-01-24,MSFT,144.54400634765625
2022-01-25,MSFT,139.98599243164062
2022-01-26,MSFT,138.87249755859375
2022-01-27,MSFT,139.6374969482422
2022-01-28,MSFT,143.97799682617188
2022-01-31,MSFT,149.57350158691406
2022-02-01,MSFT,151.19349670410156
2022-02-02,MSFT,150.6125030517578
2022-02-03,MSFT,138.8455047607422
2022-02-04,MSFT,157.63949584960938
2022-02-07,MSFT,157.9355010986328
2022-02-08,MSFT,161.4134979248047
2022-02-09,MSFT,161.1894989013672
2022-02-10,MSFT,159.0034942626953
2022-02-11,MSFT,153.2935028076172
2022-02-14,MSFT,155.16700744628906
2022-02-15,MSFT,156.510498046875
2022-02-16,MSFT,158.10049438476562
2022-02-17,MSFT,154.65249633789062
2022-02-18,MSFT,152.60150146484375
2022-02-22,MSFT,150.19749450683594
2022-02-23,MSFT,144.82699584960938
2022-02-24,MSFT,151.35800170898438
2022-02-25,MSFT,153.7884979248047
2022-02-28,MSFT,153.56300354003906
2022-03-01,MSFT,151.14199829101562
2022-03-02,MSFT,152.05250549316406
2022-03-03,MSFT,147.89849853515625
2022-03-04,MSFT,145.64100646972656
2022-03-07,MSFT,137.4530029296875
2022-03-08,MSFT,136.01449584960938
2022-03-09,MSFT,139.2790069580078
2022-03-10,MSFT,146.8175048828125
2022-03-11,MSFT,145.52450561523438
2022-03-14,MSFT,141.85299682617188
2022-03-15,MSFT,147.3665008544922
2022-03-16,MSFT,153.10400390625
2022-03-17,MSFT,157.23899841308594
2022-03-18,MSFT,161.25050354003906
2022-03-21,MSFT,161.4915008544922
2022-03-22,MSFT,164.88900756835938
2022-03-23,MSFT,163.4080047607422
2022-03-24,MSFT,163.64950561523438
2022-03-25,MSFT,164.77349853515625
2022-03-28,MSFT,168.99049377441406
2022-03-29,MSFT,169.31500244140625
2022-03-30,MSFT,166.30099487304688
2022-03-31,MSFT,162.99749755859375
2022-04-01,MSFT,163.55999755859375
2022-04-04,MSFT,168.34649658203125
2022-04-05,MSFT,164.05499267578125
2022-04-06,MSFT,158.75599670410156
2022-04-07,MSFT,157.7845001220703
2022-04-08,MSFT,154.4604949951172
2022-04-11,MSFT,151.1219940185547
2022-04-12,MSFT,150.78750610351562
2022-04-13,MSFT,155.54100036621094
2022-04-14,MSFT,151.7064971923828
2022-04-18,MSFT,152.78500366210938
2022-04-19,MSFT,158.11549377441406
2022-04-20,MSFT,153.9980010986328
2022-04-21,MSFT,148.29600524902344
2022-04-22,MSFT,144.35000610351562
2022-04-25,MSFT,146.07400512695312
2022-04-26,MSFT,139.39100646972656
2022-04-27,MSFT,138.16700744628906
2022-04-28,MSFT,144.59649658203125
2022-04-29,MSFT,124.28150177001953
2022-05-02,MSFT,124.5
2022-05-03,MSFT,124.25350189208984
2022-05-04,MSFT,125.92849731445312
2022-05-05,MSFT,116.40699768066406
2022-05-06,MSFT,114.77249908447266
2022-05-09,MSFT,108.78900146484375
2022-05-10,MSFT,108.85900115966797
2022-05-11,MSFT,105.37200164794922
2022-05-12,MSFT,106.93049621582031
2022-05-13,MSFT,113.05500030517578
2022-05-16,MSFT,110.81050109863281
2022-05-17,MSFT,115.36849975585938
2022-05-18,MSFT,107.11250305175781
2022-05-19,MSFT,107.31900024414062
2022-05-20,MSFT,107.59100341796875
2022-05-23,MSFT,107.55699920654297
2022-05-24,MSFT,104.0999984741211
2022-05-25,MSFT,106.7750015258789
2022-05-26,MSFT,111.07749938964844
2022-05-27,MSFT,115.14649963378906
2022-05-31,MSFT,120.20950317382812
2022-06-01,MSFT,121.68399810791016
2022-06-02,MSFT,125.51100158691406
2022-06-03,MSFT,122.3499984741211
2022-06-06,MSFT,124.79000091552734
2022-06-07,MSFT,123.0
2022-06-08,MSFT,121.18000030517578
2022-06-09,MSFT,116.1500015258789
2022-06-10,MSFT,109.6500015258789
2022-06-13,MSFT,103.66999816894531
2022-06-14,MSFT,102.30999755859375
2022-06-15,MSFT,107.66999816894531
2022-06-16,MSFT,103.66000366210938
2022-06-17,MSFT,106.22000122070312
2022-06-21,MSFT,108.68000030517578
2022-06-22,MSFT,108.94999694824219
2022-06-23,MSFT,112.44000244140625
2022-06-24,MSFT,116.45999908447266
2022-06-27,MSFT,113.22000122070312
2022-06-28,MSFT,107.4000015258789
2022-06-29,MSFT,108.91999816894531
2022-06-30,MSFT,106.20999908447266
2022-07-01,MSFT,109.55999755859375
2022-07-05,MSFT,113.5
2022-07-06,MSFT,114.33000183105469
2022-07-07,MSFT,116.33000183105469
2022-07-08,MSFT,115.54000091552734
2022-07-11,MSFT,111.75
2022-07-12,MSFT,109.22000122070312
2022-07-13,MSFT,110.4000015258789
2022-07-14,MSFT,110.62999725341797
2022-07-15,MSFT,113.55000305175781
2022-07-18,MSFT,113.76000213623047
2022-07-19,MSFT,118.20999908447266
2022-07-20,MSFT,122.7699966430664
2022-07-21,MSFT,124.62999725341797
2022-07-22,MSFT,122.41999816894531
2022-07-25,MSFT,121.13999938964844
2022-07-26,MSFT,114.80999755859375
2022-07-27,MSFT,120.97000122070312
2022-07-28,MSFT,122.27999877929688
2022-07-29,MSFT,134.9499969482422
2022-08-01,MSFT,135.38999938964844
2022-08-02,MSFT,134.16000366210938
2022-08-03,MSFT,139.52000427246094
2022-08-04,MSFT,142.57000732421875
2022-08-05,MSFT,140.8000030517578
2022-08-08,MSFT,139.41000366210938
2022-08-09,MSFT,137.8300018310547
2022-08-10,MSFT,142.69000244140625
2022-08-11,MSFT,140.63999938964844
2022-08-12,MSFT,143.5500030517578
2022-08-15,MSFT,143.17999267578125
2022-08-16,MSFT,144.77999877929688
2022-08-17,MSFT,142.10000610351562
2022-08-18,MSFT,142.3000030517578
2022-08-19,MSFT,138.22999572753906
2022-08-22,MSFT,133.22000122070312
2022-08-23,MSFT,133.6199951171875
2022-08-24,MSFT,133.8000030517578
2022-08-25,MSFT,137.27999877929688
2022-08-26,MSFT,130.75
2022-08-29,MSFT,129.7899932861328
2022-08-30,MSFT,128.72999572753906
2022-08-31,MSFT,126.7699966430664
2022-09-01,MSFT,127.81999969482422
2022-09-02,MSFT,127.51000213623047
2022-09-06,MSFT,126.11000061035156
2022-09-07,MSFT,129.47999572753906
2022-09-08,MSFT,129.82000732421875
2022-09-09,MSFT,133.27000427246094
2022-09-12,MSFT,136.4499969482422
2022-09-13,MSFT,126.81999969482422
2022-09-14,MSFT,128.5500030517578
2022-09-15,MSFT,126.27999877929688
2022-09-16,MSFT,123.52999877929688
2022-09-19,MSFT,124.66000366210938
2022-09-20,MSFT,122.19000244140625
2022-09-21,MSFT,118.54000091552734
2022-09-22,MSFT,117.30999755859375
2022-09-23,MSFT,113.77999877929688
2022-09-26,MSFT,115.1500015258789
2022-09-27,MSFT,114.41000366210938
2022-09-28,MSFT,118.01000213623047
2022-09-29,MSFT,114.80000305175781
2022-09-30,MSFT,113.0
2022-10-03,MSFT,115.87999725341797
2022-10-04,MSFT,121.08999633789062
2022-10-05,MSFT,120.94999694824219
2022-10-06,MSFT,120.30000305175781
2022-10-07,MSFT,114.55999755859375
2022-10-10,MSFT,113.66999816894531
2022-10-11,MSFT,112.20999908447266
2022-10-12,MSFT,112.9000015258789
2022-10-13,MSFT,112.52999877929688
2022-10-14,MSFT,106.9000015258789
2022-10-17,MSFT,113.79000091552734
2022-10-18,MSFT,116.36000061035156
2022-10-19,MSFT,115.06999969482422
2022-10-20,MSFT,115.25
2022-10-21,MSFT,119.31999969482422
2022-10-24,MSFT,119.81999969482422
2022-10-25,MSFT,120.5999984741211
2022-10-26,MSFT,115.66000366210938
2022-10-27,MSFT,110.95999908447266
2022-10-28,MSFT,103.41000366210938
2022-10-31,MSFT,102.44000244140625
2022-11-01,MSFT,96.79000091552734
2022-11-02,MSFT,92.12000274658203
2022-11-03,MSFT,89.30000305175781
2022-11-04,MSFT,90.9800033569336
2022-11-07,MSFT,90.52999877929688
2022-11-08,MSFT,89.9800033569336
2022-11-09,MSFT,86.13999938964844
2022-11-10,MSFT,96.62999725341797
2022-11-11,MSFT,100.79000091552734
2022-11-14,MSFT,98.48999786376953
2022-11-15,MSFT,98.94000244140625
2022-11-16,MSFT,97.12000274658203
2022-11-17,MSFT,94.8499984741211
2022-11-18,MSFT,94.13999938964844
2022-11-21,MSFT,92.45999908447266
2022-11-22,MSFT,93.19999694824219
2022-11-23,MSFT,94.12999725341797
2022-11-25,MSFT,93.41000366210938
2022-11-28,MSFT,93.94999694824219
2022-11-29,MSFT,92.41999816894531
2022-11-30,MSFT,96.54000091552734
2022-12-01,MSFT,95.5
2022-12-02,MSFT,94.12999725341797
2022-12-05,MSFT,91.01000213623047
2022-12-06,MSFT,88.25
2022-12-07,MSFT,88.45999908447266
2022-12-08,MSFT,90.3499984741211
2022-12-09,MSFT,89.08999633789062
2022-12-12,MSFT,90.55000305175781
2022-12-13,MSFT,92.48999786376953
2022-12-14,MSFT,91.58000183105469
2022-12-15,MSFT,88.44999694824219
2022-12-16,MSFT,87.86000061035156
2022-12-19,MSFT,84.91999816894531
2022-12-20,MSFT,85.19000244140625
2022-12-21,MSFT,86.7699966430664
2022-12-22,MSFT,83.79000091552734
2022-12-23,MSFT,85.25
2022-12-27,MSFT,83.04000091552734
2022-12-28,MSFT,81.81999969482422
2022-12-29,MSFT,84.18000030517578
2022-12-30,MSFT,84.0
2023-01-03,MSFT,85.81999969482422
2023-01-04,MSFT,85.13999938964844
2023-01-05,MSFT,83.12000274658203
2023-01-06,MSFT,86.08000183105469
2023-01-09,MSFT,87.36000061035156
2023-01-10,MSFT,89.87000274658203
2023-01-11,MSFT,95.08999633789062
2023-01-12,MSFT,95.2699966430664
2023-01-13,MSFT,98.12000274658203
2023-01-17,MSFT,96.05000305175781
2023-01-18,MSFT,95.45999908447266
2023-01-19,MSFT,93.68000030517578
2023-01-20,MSFT,97.25
2023-01-23,MSFT,97.5199966430664
2023-01-24,MSFT,96.31999969482422
2023-01-25,MSFT,97.18000030517578
2023-01-26,MSFT,99.22000122070312
2023-01-27,MSFT,102.23999786376953
2023-01-30,MSFT,100.55000305175781
2023-01-31,MSFT,103.12999725341797
2023-02-01,MSFT,105.1500015258789
2023-02-02,MSFT,112.91000366210938
2023-02-03,MSFT,103.38999938964844
2023-02-06,MSFT,102.18000030517578
2023-02-07,MSFT,102.11000061035156
2023-02-08,MSFT,100.05000305175781
2023-02-09,MSFT,98.23999786376953
2023-02-10,MSFT,97.61000061035156
2023-02-13,MSFT,99.54000091552734
2023-02-14,MSFT,99.69999694824219
2023-02-15,MSFT,101.16000366210938
2023-02-16,MSFT,98.1500015258789
2023-02-17,MSFT,97.19999694824219
2023-02-21,MSFT,94.58000183105469
2023-02-22,MSFT,95.79000091552734
2023-02-23,MSFT,95.81999969482422
2023-02-24,MSFT,93.5
2023-02-27,MSFT,93.76000213623047
2023-02-28,MSFT,94.2300033569336
2023-03-01,MSFT,92.16999816894531
2023-03-02,MSFT,92.12999725341797
2023-03-03,MSFT,94.9000015258789
2023-03-06,MSFT,93.75
2023-03-07,MSFT,93.55000305175781
2023-03-08,MSFT,93.91999816894531
2023-03-09,MSFT,92.25
2023-03-10,MSFT,90.7300033569336
2023-03-13,MSFT,92.43000030517578
2023-03-14,MSFT,94.87999725341797
2023-03-15,MSFT,96.19999694824219
2023-03-16,MSFT,100.04000091552734
2023-03-17,MSFT,98.94999694824219
2023-03-20,MSFT,97.70999908447266
2023-03-21,MSFT,100.61000061035156
2023-03-22,MSFT,98.69999694824219
2023-03-23,MSFT,98.70999908447266
2023-03-24,MSFT,98.12999725341797
2023-03-27,MSFT,98.04000091552734
2023-03-28,MSFT,97.23999786376953
2023-03-29,MSFT,100.25
2023-03-30,MSFT,102.0
2023-03-31,MSFT,103.29000091552734
2023-04-03,MSFT,102.41000366210938
2023-04-04,MSFT,103.94999694824219
2023-04-05,MSFT,101.0999984741211
2023-04-06,MSFT,102.05999755859375
2023-04-10,MSFT,102.16999816894531
2023-04-11,MSFT,99.91999816894531
2023-04-12,MSFT,97.83000183105469
2023-04-13,MSFT,102.4000015258789
2023-04-14,MSFT,102.51000213623047
2023-04-17,MSFT,102.73999786376953
2023-04-18,MSFT,102.30000305175781
2023-04-19,MSFT,104.30000305175781
2023-04-20,MSFT,103.80999755859375
2023-04-21,MSFT,106.95999908447266
2023-04-24,MSFT,106.20999908447266
